kind,left_group,right_group,direction,bin_lower,bin_upper,count
nearest_cross_group,development,test,left_to_right,0.22,0.23000000000000001,1
nearest_cross_group,development,test,left_to_right,0.23000000000000001,0.23999999999999999,7
nearest_cross_group,development,test,left_to_right,0.23999999999999999,0.25,5
nearest_cross_group,development,test,left_to_right,0.25,0.26000000000000001,6
nearest_cross_group,development,test,left_to_right,0.26000000000000001,0.27000000000000002,3
nearest_cross_group,development,test,left_to_right,0.27000000000000002,0.28000000000000003,7
nearest_cross_group,development,test,left_to_right,0.28000000000000003,0.28999999999999998,6
nearest_cross_group,development,test,left_to_right,0.28999999999999998,0.29999999999999999,7
nearest_cross_group,development,test,left_to_right,0.29999999999999999,0.31,6
nearest_cross_group,development,test,left_to_right,0.31,0.32000000000000001,11
nearest_cross_group,development,test,left_to_right,0.32000000000000001,0.33000000000000002,8
nearest_cross_group,development,test,left_to_right,0.33000000000000002,0.34000000000000002,4
nearest_cross_group,development,test,left_to_right,0.34000000000000002,0.35000000000000003,5
nearest_cross_group,development,test,left_to_right,0.35000000000000003,0.35999999999999999,10
nearest_cross_group,development,test,left_to_right,0.35999999999999999,0.37,10
nearest_cross_group,development,test,left_to_right,0.37,0.38,11
nearest_cross_group,development,test,left_to_right,0.38,0.39000000000000001,3
nearest_cross_group,development,test,left_to_right,0.39000000000000001,0.40000000000000002,10
nearest_cross_group,development,test,left_to_right,0.40000000000000002,0.41000000000000003,8
nearest_cross_group,development,test,left_to_right,0.41000000000000003,0.41999999999999998,8
nearest_cross_group,development,test,left_to_right,0.41999999999999998,0.42999999999999999,8
nearest_cross_group,development,test,left_to_right,0.42999999999999999,0.44,7
nearest_cross_group,development,test,left_to_right,0.44,0.45000000000000001,18
nearest_cross_group,development,test,left_to_right,0.45000000000000001,0.46000000000000002,8
nearest_cross_group,development,test,left_to_right,0.46000000000000002,0.47000000000000003,15
nearest_cross_group,development,test,left_to_right,0.47000000000000003,0.47999999999999998,9
nearest_cross_group,development,test,left_to_right,0.47999999999999998,0.48999999999999999,9
nearest_cross_group,development,test,left_to_right,0.48999999999999999,0.5,13
nearest_cross_group,development,test,left_to_right,0.5,0.51000000000000001,16
nearest_cross_group,development,test,left_to_right,0.51000000000000001,0.52000000000000002,16
nearest_cross_group,development,test,left_to_right,0.52000000000000002,0.53000000000000003,10
nearest_cross_group,development,test,left_to_right,0.53000000000000003,0.54000000000000004,17
nearest_cross_group,development,test,left_to_right,0.54000000000000004,0.55000000000000004,19
nearest_cross_group,development,test,left_to_right,0.55000000000000004,0.56000000000000005,17
nearest_cross_group,development,test,left_to_right,0.56000000000000005,0.57000000000000006,18
nearest_cross_group,development,test,left_to_right,0.57000000000000006,0.57999999999999996,8
nearest_cross_group,development,test,left_to_right,0.57999999999999996,0.58999999999999997,14
nearest_cross_group,development,test,left_to_right,0.58999999999999997,0.59999999999999998,13
nearest_cross_group,development,test,left_to_right,0.59999999999999998,0.60999999999999999,16
nearest_cross_group,development,test,left_to_right,0.60999999999999999,0.62,16
nearest_cross_group,development,test,left_to_right,0.62,0.63,13
nearest_cross_group,development,test,left_to_right,0.63,0.64000000000000001,11
nearest_cross_group,development,test,left_to_right,0.64000000000000001,0.65000000000000002,11
nearest_cross_group,development,test,left_to_right,0.65000000000000002,0.66000000000000003,15
nearest_cross_group,development,test,left_to_right,0.66000000000000003,0.67000000000000004,11
nearest_cross_group,development,test,left_to_right,0.67000000000000004,0.68000000000000005,19
nearest_cross_group,development,test,left_to_right,0.68000000000000005,0.69000000000000006,19
nearest_cross_group,development,test,left_to_right,0.69000000000000006,0.70000000000000007,20
nearest_cross_group,development,test,left_to_right,0.70000000000000007,0.70999999999999996,20
nearest_cross_group,development,test,left_to_right,0.70999999999999996,0.71999999999999997,12
nearest_cross_group,development,test,left_to_right,0.71999999999999997,0.72999999999999998,12
nearest_cross_group,development,test,left_to_right,0.72999999999999998,0.73999999999999999,27
nearest_cross_group,development,test,left_to_right,0.73999999999999999,0.75,13
nearest_cross_group,development,test,left_to_right,0.75,0.76000000000000001,21
nearest_cross_group,development,test,left_to_right,0.76000000000000001,0.77000000000000002,26
nearest_cross_group,development,test,left_to_right,0.77000000000000002,0.78000000000000003,27
nearest_cross_group,development,test,left_to_right,0.78000000000000003,0.79000000000000004,12
nearest_cross_group,development,test,left_to_right,0.79000000000000004,0.80000000000000004,22
nearest_cross_group,development,test,left_to_right,0.80000000000000004,0.81000000000000005,22
nearest_cross_group,development,test,left_to_right,0.81000000000000005,0.82000000000000006,14
nearest_cross_group,development,test,left_to_right,0.82000000000000006,0.83000000000000007,15
nearest_cross_group,development,test,left_to_right,0.83000000000000007,0.83999999999999997,16
nearest_cross_group,development,test,left_to_right,0.83999999999999997,0.84999999999999998,18
nearest_cross_group,development,test,left_to_right,0.84999999999999998,0.85999999999999999,12
nearest_cross_group,development,test,left_to_right,0.85999999999999999,0.87,11
nearest_cross_group,development,test,left_to_right,0.87,0.88,10
nearest_cross_group,development,test,left_to_right,0.88,0.89000000000000001,5
nearest_cross_group,development,test,left_to_right,0.89000000000000001,0.90000000000000002,7
nearest_cross_group,development,test,left_to_right,0.90000000000000002,0.91000000000000003,6
