protocol,candidate_id,model_name,model_type,stage,metric,mean,std,ci95_low,ci95_high
scaffold,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),valid,MCC,0.4591879368862159,0.166828151652701,0.2520434270921788,0.6663324466802529
scaffold,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,AUROC,0.9306666666666666,0.0142212244976648,0.9130086841975428,0.9483246491357904
scaffold,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,AUPRC,0.8700121115350239,0.0504505141205466,0.8073695244606703,0.9326546986093774
scaffold,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,Accuracy,0.9183673469387756,0.0144307506364601,0.900449203406427,0.9362854904711244
scaffold,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,F1,0.8209486166007907,0.0343896232951086,0.7782482594434647,0.8636489737581167
scaffold,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),test,MCC,0.7689325923854532,0.0429275300791803,0.7156310237543256,0.8222341610165808
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUROC,0.8223291620171104,0.0341472299435403,0.7799297759578306,0.8647285480763901
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUPRC,0.6597947360768026,0.0606554256216824,0.5844810777866332,0.7351083943669721
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,Accuracy,0.8031972265023113,0.0349629060860635,0.7597850447426668,0.8466094082619557
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,F1,0.5884556653314943,0.0486769452183219,0.5280152549113669,0.6488960757516217
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,MCC,0.464353013020817,0.0689583464858806,0.3787299168136378,0.5499761092279962
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUROC,0.9448695652173914,0.0094778619780443,0.9331012452193094,0.9566378852154734
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUPRC,0.841808614177374,0.0358508345807689,0.7972939235728745,0.8863233047818734
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,Accuracy,0.920408163265306,0.0133044947044952,0.9038884511764416,0.9369278753541704
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,F1,0.8300942399491331,0.0233934439988161,0.8010474427418072,0.8591410371564591
scaffold,logreg_l2_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,MCC,0.7791805248345084,0.0323819478892927,0.7389730259486632,0.8193880237203536
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,AUROC,0.8190657048727349,0.0765001557138465,0.7240782156658695,0.9140531940796004
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,AUPRC,0.6341009700290648,0.140727596873784,0.4593645794371542,0.8088373606209754
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,Accuracy,0.8247496147919877,0.0451361620062939,0.7687056674116798,0.8807935621722957
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,F1,0.5213221962792429,0.1555568773444087,0.3281728220076914,0.7144715705507945
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),valid,MCC,0.4508148287158214,0.1529507426320548,0.260901398091069,0.6407282593405739
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),test,AUROC,0.9168115942028984,0.0164746340954217,0.8963556341630331,0.937267554242764
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),test,AUPRC,0.816936378774666,0.0205870279756853,0.7913742073072437,0.8424985502420882
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),test,Accuracy,0.9122448979591836,0.0170746944190627,0.8910438646187027,0.9334459312996648
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),test,F1,0.8008520829394341,0.0433861829416168,0.746981021561346,0.8547231443175222
scaffold,knn_k5__ecfp_2048,k-Nearest Neighbors (k=5),ECFP4 (2048-bit),test,MCC,0.7479412723780129,0.0518894566496785,0.683512002169752,0.8123705425862737
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUROC,0.8184511663744087,0.0383993391941077,0.7707720893422703,0.8661302434065472
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUPRC,0.6491538125838153,0.0599245332244124,0.5747476770698969,0.7235599480977337
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,Accuracy,0.7794940934771443,0.0604662682819566,0.7044153050457084,0.8545728819085802
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,F1,0.5662080911400841,0.0913472530867269,0.4527854956474873,0.6796306866326809
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,MCC,0.424509342793635,0.1293372866662861,0.2639158903147475,0.5851027952725225
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUROC,0.941855072463768,0.0128153971665672,0.9259426551793588,0.9577674897481772
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUPRC,0.8476239474602669,0.0220009004408755,0.8203062214547664,0.8749416734657675
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,Accuracy,0.926530612244898,0.0111780113776564,0.91265127794575,0.940409946544046
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,F1,0.8374103229224457,0.0278649164108961,0.8028114594020785,0.8720091864428128
scaffold,logreg_l1_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,MCC,0.7917301741885814,0.0337934931692006,0.74977001034684,0.8336903380303228
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),valid,AUROC,0.8095333173919975,0.0622474712140755,0.7322428734062546,0.8868237613777404
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),valid,AUPRC,0.6173656862432574,0.0808355425952494,0.5169951032274691,0.7177362692590457
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),valid,Accuracy,0.8269774011299434,0.0360722960144692,0.7821877298362278,0.8717670724236591
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),valid,F1,0.5930962110682898,0.0755735696274401,0.4992592304461517,0.6869331916904279
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),valid,MCC,0.4937449335559335,0.0915712048463944,0.3800442652260232,0.6074456018858437
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),test,AUROC,0.9295652173913044,0.0150571270913307,0.9108693247656204,0.9482611100169884
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),test,AUPRC,0.867056617783558,0.0508226531817971,0.8039519590345244,0.9301612765325916
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),test,Accuracy,0.920408163265306,0.0111780113776564,0.906528828966158,0.9342874975644542
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),test,F1,0.8296863173828946,0.0234360851555768,0.8005865741863771,0.858786060579412
scaffold,knn_k3__ecfp_1024,k-Nearest Neighbors (k=3),ECFP4 (1024-bit),test,MCC,0.7781033839300495,0.0304498485959876,0.7402949031776562,0.8159118646824428
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),valid,AUROC,0.802982358254955,0.0373624269649813,0.7565907778070201,0.8493739387028899
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),valid,AUPRC,0.6326308738372215,0.0480545677155102,0.5729632471556274,0.6922985005188156
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),valid,Accuracy,0.7760721623009759,0.0479556923217834,0.7165273056360806,0.8356170189658712
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),valid,F1,0.5623122123738289,0.0713427844911325,0.4737284453395795,0.6508959794080782
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),valid,MCC,0.4180426591814886,0.101043123081895,0.2925810509846275,0.5435042673783498
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),test,AUROC,0.9376811594202898,0.0163710391263106,0.9173538295239648,0.958008489316615
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),test,AUPRC,0.86042481361978,0.0133539275935213,0.8438437224922847,0.8770059047472752
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),test,Accuracy,0.9224489795918368,0.0091268080714277,0.9111165505910294,0.9337814085926442
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),test,F1,0.8297664422553093,0.025224186544941,0.7984464779384801,0.8610864065721384
scaffold,logreg_l1_c1__ecfp_1024,"Logistic Regression (L1, C=1)",ECFP4 (1024-bit),test,MCC,0.7807012575134771,0.0293813459646977,0.7442194980103424,0.8171830170166118
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUROC,0.8133313406663479,0.0306352355476908,0.7752926716102879,0.851370009722408
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUPRC,0.6476212821307958,0.0572553753999378,0.5765293437930514,0.7187132204685402
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,Accuracy,0.8077170005136107,0.0288992311483543,0.7718338656209303,0.8436001354062912
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,F1,0.6045514022661262,0.0316096627764013,0.565302822001307,0.6437999825309455
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,MCC,0.4850341936004455,0.042308662202016,0.4325010509320377,0.5375673362688533
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUROC,0.9388405797101448,0.0118592884321615,0.9241153282196156,0.9535658312006744
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUPRC,0.8114481907929625,0.0405345759179656,0.7611178671931672,0.8617785143927578
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,Accuracy,0.9102040816326532,0.0221219218251824,0.8827360877312459,0.9376720755340604
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,F1,0.8014980293964008,0.0486511975171669,0.7410895889698341,0.8619064698229675
scaffold,logreg_l2_c1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,MCC,0.7456708602728099,0.0625565921111199,0.6679965919981146,0.8233451285475053
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),valid,AUROC,0.8133781019182742,0.0322318434161318,0.7733569823527222,0.8533992214838262
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),valid,AUPRC,0.6449955783697476,0.0537965017803276,0.57819839887981,0.7117927578596853
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),valid,Accuracy,0.7998394966615305,0.0428654604641941,0.7466149976367137,0.8530639956863474
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),valid,F1,0.5777047840903263,0.0741290730064941,0.485661382917944,0.6697481852627087
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),valid,MCC,0.4517134127128551,0.0975632950287832,0.3305725817294825,0.5728542436962277
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),test,AUROC,0.9364057971014492,0.0086219095385869,0.9257002824316162,0.9471113117712824
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),test,AUPRC,0.837750903496399,0.0309619291475533,0.7993065907589463,0.8761952162338518
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),test,Accuracy,0.9142857142857144,0.0116344431132565,0.8998396451328339,0.9287317834385946
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),test,F1,0.8158188265635073,0.0228415181880813,0.7874573357650502,0.8441803173619645
scaffold,logreg_l2_c0_1__ecfp_1024,"Logistic Regression (L2, C=0.1)",ECFP4 (1024-bit),test,MCC,0.760908754623917,0.0301607802134066,0.7234591996751935,0.7983583095726406
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUROC,0.8056388490355492,0.0705518974910626,0.7180370979159341,0.8932406001551643
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUPRC,0.6204493232794019,0.0988167512915972,0.49775212078117,0.7431465257776338
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),valid,Accuracy,0.8348934257832562,0.0328042093125899,0.7941616200902726,0.8756252314762398
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),valid,F1,0.6119463141228736,0.0757001532474756,0.5179521591769751,0.7059404690687721
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),valid,MCC,0.5163286195628729,0.0919415105800106,0.402168155935203,0.6304890831905429
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),test,AUROC,0.92,0.0117274946806631,0.9054383920658944,0.9345616079341056
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),test,AUPRC,0.8482471907154716,0.0405737728458701,0.7978681977014571,0.8986261837294861
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),test,Accuracy,0.9224489795918368,0.0091268080714277,0.9111165505910296,0.933781408592644
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),test,F1,0.833201581027668,0.0206140787516288,0.8076058215856331,0.8587973404697028
scaffold,knn_k3__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (1024-bit) + RDKit2D (200-d),test,MCC,0.7829667030760156,0.026167924001518,0.7504749339355984,0.8154584722164328
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),valid,AUROC,0.8071636378128488,0.0777185461303304,0.7106633170900789,0.9036639585356188
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),valid,AUPRC,0.6237430237813222,0.1249724815785537,0.4685691926390486,0.7789168549235957
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),valid,Accuracy,0.8405816640986131,0.0505764758991742,0.777782674818588,0.9033806533786384
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),valid,F1,0.6128813883815926,0.1094687159220444,0.4769580248915946,0.7488047518715906
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),valid,MCC,0.530335790089767,0.1367856136993817,0.3604940180870367,0.7001775620924972
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),test,AUROC,0.9246376811594204,0.0134462765272385,0.9079419236856558,0.9413334386331847
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),test,AUPRC,0.8151141540011434,0.0307238246846277,0.776965487003117,0.8532628209991698
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),test,Accuracy,0.920408163265306,0.0045634040357138,0.9147419487649024,0.9260743777657098
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),test,F1,0.8281774264382961,0.0097164583651324,0.8161128498962652,0.8402420029803269
scaffold,knn_k3__ecfp_2048,k-Nearest Neighbors (k=3),ECFP4 (2048-bit),test,MCC,0.7767433941357946,0.0123861107910437,0.7613640062887924,0.7921227819827968
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUROC,0.8024349062118071,0.0789909556063064,0.7043546804517444,0.9005151319718698
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUPRC,0.6159734109510564,0.1320882737628409,0.4519641568348537,0.7799826650672591
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),valid,Accuracy,0.8394581407293271,0.0521577986597498,0.7746956799079551,0.9042206015506992
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),valid,F1,0.6200839232168652,0.1120295079167547,0.480980916500147,0.7591869299335834
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),valid,MCC,0.5306848127931479,0.1416758170636729,0.3547710513290824,0.7065985742572134
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),test,AUROC,0.9241159420289856,0.0127229539013405,0.9083183082188848,0.9399135758390864
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),test,AUPRC,0.8160099051303362,0.0311112574433077,0.7773801768241321,0.8546396334365404
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),test,Accuracy,0.9224489795918368,0.0091268080714277,0.9111165505910296,0.933781408592644
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),test,F1,0.8347826086956521,0.0194440693695633,0.8106396077808887,0.8589256096104155
scaffold,knn_k3__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=3),ECFP4 (2048-bit) + RDKit2D (200-d),test,MCC,0.7841159420289856,0.0254069173095628,0.7525690875003613,0.8156627965576099
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),valid,AUROC,0.8225329454274934,0.0563261090213682,0.7525948436967601,0.8924710471582268
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),valid,AUPRC,0.6215724418220304,0.1269485429175045,0.4639450064569393,0.7791998771871216
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),valid,Accuracy,0.8156972265023112,0.0436047818093205,0.7615547387801475,0.869839714224475
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),valid,F1,0.5485279348870573,0.1243879940733544,0.3940798408373896,0.702976028936725
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),valid,MCC,0.4456489468871588,0.1447532553174083,0.2659140411367349,0.6253838526375828
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),test,AUROC,0.9162898550724636,0.0120462596415052,0.9013324481625916,0.931247261982336
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),test,AUPRC,0.8415483933638388,0.0320738528953354,0.8017234449400172,0.8813733417876604
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),test,Accuracy,0.9122448979591836,0.0055890056888282,0.9053052308096096,0.9191845651087578
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),test,F1,0.8104347826086957,0.0142884145436129,0.7926933726784804,0.8281761925389111
scaffold,knn_k5__rdkit2d_normalized_200,k-Nearest Neighbors (k=5),RDKit2D (200-d),test,MCC,0.7535476573480484,0.0175325678823957,0.731778099012414,0.7753172156836828
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),valid,AUROC,0.8076756203836549,0.0263779719543703,0.7749230422622846,0.8404281985050253
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),valid,AUPRC,0.6372232116241556,0.050396168529723,0.5746481035133889,0.6997983197349223
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),valid,Accuracy,0.795294042116076,0.0329975659141117,0.7543221524921677,0.8362659317399843
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),valid,F1,0.5732404029423688,0.0588319412416484,0.5001908995581745,0.646289906326563
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),valid,MCC,0.443850993455971,0.0764165813972989,0.3489672754691373,0.5387347114428047
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),test,AUROC,0.9288695652173914,0.009867000454171,0.916618065983187,0.9411210644515958
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),test,AUPRC,0.8204465853494055,0.0310067260973369,0.7819466498521771,0.8589465208466339
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),test,Accuracy,0.9122448979591836,0.0136902121071416,0.8952462544579727,0.9292435414603948
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),test,F1,0.804411900156581,0.0366278454212101,0.7589324231652917,0.8498913771478703
scaffold,logreg_l2_c1__ecfp_1024,"Logistic Regression (L2, C=1)",ECFP4 (1024-bit),test,MCC,0.7499290934725664,0.0432956418566506,0.6961704537000393,0.8036877332450936
scaffold,logreg_l2_c0_1__rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",RDKit2D (200-d),valid,AUROC,0.7638871619108348,0.0611618202395791,0.6879447316547389,0.8398295921669308
scaffold,logreg_l2_c0_1__rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",RDKit2D (200-d),valid,AUPRC,0.5013445743508382,0.0966965976429891,0.3812798903087434,0.621409258392933
scaffold,logreg_l2_c0_1__rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",RDKit2D (200-d),valid,Accuracy,0.7274332306111967,0.0625795168650767,0.6497304974948455,0.8051359637275479
scaffold,logreg_l2_c0_1__rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",RDKit2D (200-d),valid,F1,0.5199605176533885,0.0840865440977969,0.4155532831137805,0.6243677521929965
scaffold,logreg_l2_c0_1__rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",RDKit2D (200-d),valid,MCC,0.3490529756598862,0.1247947646591011,0.1940998092183685,0.5040061421014039
scaffold,logreg_l2_c0_1__rdkit2d_normalized_200,"Logistic Regression (L2, C=0.1)",RDKit2D (200-d),test,AUROC,0.9650434782608694,0.0094849508810384,0.953266356227153,0.976820600294586
