screen_id,global_rank,canonical_smiles,sources,source_count,source_row_count,rf_antagonistic_score,lightgbm_antagonistic_score,tabpfn_antagonistic_score,rf_pred_label,tabpfn_pred_label,lightgbm_pred_label,consensus_all_antagonistic,consensus_all_non_antagonistic,consensus_vote_count,consensus_mean_score,consensus_min_score,consensus_max_score,model_score_range
screen_85aab00d6aa6de721895,220,C[C@@H](O)[C@H](NC(=O)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccc(N)cc2)NC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccccc2)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.8516666666666667,0.9870271370600776,0.94695073,1,1,1,1,0,3,0.9285481791294652,0.8516666666666667,0.9870271370600776,0.13536047039341093
screen_cd49dd41ba6a0a772abd,221,CC1(C)CN2C(CS/C(=N\[C@H]3CC[C@H](CNC(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N[C@@H]4CC[C@@]5(O)[C@H]6Cc7ccc(O)c8c7[C@@]5(CCN6CC5CC5)[C@H]4O8)CC3)NC3CCCCC3)=CSC2=N1,gpcrdb,1,1,0.8433333333333334,0.9987647502181672,0.9424691,1,1,1,1,0,3,0.9281890678590451,0.8433333333333334,0.9987647502181672,0.15543141688483386
screen_ff5a648aa4bc5edbdbd5,222,CC1(C)CN2C(CS/C(=N\[C@H]3CC[C@H](CNC(=O)COCC(=O)NCCCCCCCCNC(=O)COCC(=O)N[C@@H]4CC[C@@]5(O)[C@H]6Cc7ccc(O)c8c7[C@@]5(CCN6CC5CC5)[C@H]4O8)CC3)NC3CCCCC3)=CSC2=N1,gpcrdb,1,1,0.8433333333333334,0.9958280158085696,0.9424691,1,1,1,1,0,3,0.9272101563891791,0.8433333333333334,0.9958280158085696,0.15249468247523623
screen_9b12feaf1e33b85ca464,223,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(CC2CC2)CCC314,gpcrdb;reinvent,2,2,0.905,0.9999367844877143,0.87353516,1,1,1,1,0,3,0.926157313579238,0.87353515625,0.9999367844877143,0.12640162823771428
screen_e782e115a53dbb90aba8,224,CC1CN(CC(Cc2ccccc2)C(=O)NCCO)CCC1(C)c1cccc(O)c1,reinvent,1,1,0.86,0.9948937614998046,0.9201465,1,1,1,1,0,3,0.9250134288019876,0.86,0.9948937614998046,0.1348937614998046
screen_4108cd60b07541fd19ca,225,C[C@@H](O)[C@H](NC(=O)[C@@H]1NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)c2ccccc2)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.835,0.9986306536907318,0.9381616,1,1,1,1,0,3,0.9239307550825795,0.835,0.9986306536907318,0.16363065369073182
screen_d0be2c4e508cdb996c20,226,CN(C)[C@@H](Cc1ccccc1)C(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.955,0.8325726727684483,0.9839768,1,1,1,1,0,3,0.923849818045568,0.8325726727684483,0.9839767813682556,0.15140410859980735
screen_51c379dad8cdb6dd520c,227,C=CCN1CC[C@]23c4c5ccc(C(N)=O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,gpcrdb,1,1,0.830833389360688,0.9994837910298767,0.93764305,1,1,1,1,0,3,0.9226534105126752,0.830833389360688,0.9994837910298767,0.16865040166918877
screen_d697ffc20730b1569a2c,228,C=CCN1CCC23c4c5ccc(C(N)=O)c4OC2C(=O)CCC3(O)C1C5,gpcrdb,1,1,0.830833389360688,0.9994837910298767,0.93764305,1,1,1,1,0,3,0.9226534105126752,0.830833389360688,0.9994837910298767,0.16865040166918877
screen_c95e813c6487af034dac,229,NC(=O)c1ccc2c3c1OC1CCCC4(O)C(C2)N(CC2CC2)CCC314,gpcrdb,1,1,0.9022943028841504,0.9999185482135116,0.8652344,1,1,1,1,0,3,0.9224824086992207,0.865234375,0.9999185482135116,0.13468417321351156
screen_82839f075b1c7f09c14f,230,NC(=O)c1cccc(C2C[C@H]3CC[C@H](C2)N3CC(=O)C2CCCCC2)c1,gpcrdb,1,1,0.8762797012898844,0.9943534737050373,0.8929574,1,1,1,1,0,3,0.9211968547832092,0.8762797012898844,0.9943534737050373,0.11807377241515293
screen_0a5082be2e5b166156e3,231,C[C@@H](O)[C@H](NC(=O)[C@@H]1NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2c[nH]c3ccccc23)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.82,0.9997054288749053,0.9429862,1,1,1,1,0,3,0.9208972063979889,0.82,0.9997054288749053,0.17970542887490537
screen_df37deefa951cfc0e90c,232,NC(=O)c1cccc(C2C[C@H]3CC[C@H](C2)N3CC(O)Cc2ccccc2)c1,gpcrdb,1,1,0.8612797012898845,0.9949086342955858,0.9057617,1,1,1,1,0,3,0.9206500181118235,0.8612797012898845,0.9949086342955858,0.13362893300570133
screen_dd0d7f39d9546e19792d,233,COC(=O)C1(NC(=O)C2=C(O)[C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)CCCC1,gpcrdb,1,1,0.8616666666666667,0.9945840931587201,0.90185547,1,1,1,1,0,3,0.9193687428584623,0.8616666666666667,0.9945840931587201,0.1329174264920534
screen_49dd2a1f2c80a470d7cc,234,O=C(CCc1ccc(Cl)cc1)NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,reinvent,1,1,0.9033333333333333,0.9999377098722856,0.85428363,1,1,1,1,0,3,0.9191848913511832,0.8542836308479309,0.9999377098722856,0.14565407902435468
screen_081cdc72411335718d75,235,CCN1C(=O)N(C2CCN(C3CCCCCCC3)CC2)C2CCCCC21,reinvent,1,3,0.905,0.9999790991174996,0.85177046,1,1,1,1,0,3,0.918916519907707,0.8517704606056213,0.9999790991174996,0.14820863851187827
screen_a1d8a717ee0e884ffcf7,236,COC12CCC3(CC1CNC(=O)C=Cc1ccc(C)cc1)C1Cc4ccc(O)c5c4C3(CCN1C)C2O5,gpcrdb,1,1,0.8366666666666667,0.9999544069607709,0.9198657,1,1,1,1,0,3,0.9188289336840197,0.8366666666666667,0.9999544069607709,0.1632877402941042
screen_f8914dd80dcea4de6571,237,CCN1C(=O)N(C2CCN(C3CCCCC3)CC2)C2CCCCC21,reinvent,1,1,0.905,0.9994603251182144,0.85177046,1,1,1,1,0,3,0.9187435952412786,0.8517704606056213,0.9994603251182144,0.14768986451259303
screen_2d4ab003a76ecdc77e83,238,O=C(C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)N1CCCC1,gpcrdb,1,1,0.9083333333333333,0.999764714852789,0.8475528,1,1,1,1,0,3,0.9185502748409307,0.8475527763366699,0.999764714852789,0.15221193851611903
screen_8410dc431f51052d3f62,239,CC(C)c1ccc(C=CC(=O)NCCCCCCN2C3CCC2CC(c2cccc(C(N)=O)c2)C3)cc1,reinvent,1,1,0.8766666666666667,0.9369214590625858,0.9401422,1,1,1,1,0,3,0.9179101133425003,0.8766666666666667,0.9401422142982483,0.06347554763158159
screen_2d8d47fe4d974660d100,240,Cc1ccc(C=CC(=O)NC23CCC(=O)C4Oc5c(O)ccc6c5C42CCN(C)C3C6)cc1,reinvent,1,1,0.8333333333333334,0.9999933373487623,0.9199219,1,1,1,1,0,3,0.9177495152273653,0.8333333333333334,0.9999933373487623,0.1666600040154289
screen_d7912725bca041d9c29f,241,COC(=O)/C=C/C(=O)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,gpcrdb,1,1,0.9066666666666666,0.9986384349232023,0.8466797,1,1,1,1,0,3,0.9173282630299564,0.8466796875,0.9986384349232023,0.15195874742320226
screen_035652eae224236da5a5,242,Oc1ccc2c3c1OC1c4oc5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,gpcrdb,1,1,0.9016666666666666,0.9999785300644389,0.8477597,1,1,1,1,0,3,0.9164683067981452,0.8477597236633301,0.9999785300644389,0.15221880640110885
screen_0e5ad729662db113c028,243,C[C@@H](O)[C@H](NC(=O)[C@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H]2Cc3ccccc3CN2C(=O)CN)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.7983333333333333,0.9998599866242716,0.9478696,1,1,1,1,0,3,0.9153543062743713,0.7983333333333333,0.9998599866242716,0.20152665329093822
screen_902a6d5584f715d37f4e,244,NC(=O)c1cccc(C2C[C@H]3CC[C@H](C2)N3CCCOc2ccccc2)c1,gpcrdb,1,1,0.895,0.9046575838363555,0.9462313,1,1,1,1,0,3,0.9152962964785227,0.895,0.9462313055992126,0.05123130559921263
screen_b2f763fbd2f07a420d4c,245,Cc1cc(C)cc([C@H]2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3F)cc2)c1,gpcrdb,1,1,0.8033333333333333,0.999950665310541,0.9420953,1,1,1,1,0,3,0.9151264261124926,0.8033333333333333,0.999950665310541,0.19661733197720765
screen_c11c52bd6cad5bffc3fd,246,Cc1cc(C)cc(C2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3F)cc2)c1,gpcrdb,1,1,0.8033333333333333,0.999950665310541,0.9420953,1,1,1,1,0,3,0.9151264261124926,0.8033333333333333,0.999950665310541,0.19661733197720765
screen_9bdb054fd5f923dc124d,247,COC(=O)C(Cc1ccccc1)CN1CCC(C)(c2cccc(O)c2)C(C)C1,reinvent,1,2,0.8483333333333334,0.9836009974253612,0.91340697,1,1,1,1,0,3,0.9151137662918183,0.8483333333333334,0.9836009974253612,0.13526766409202784
screen_16a74eac4891491843cf,248,Nc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,gpcrdb,1,1,0.92,0.9996953348837457,0.82539684,1,1,1,1,0,3,0.9150307235625771,0.8253968358039856,0.9996953348837457,0.17429849907976014
screen_ff8a17a11715af825aad,249,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)C#Cc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,gpcrdb,1,1,0.835,0.998332795755255,0.9117324,1,1,1,1,0,3,0.9150217237923503,0.835,0.998332795755255,0.16333279575525506
screen_85b61f7bdbcc6fe607bd,250,CC(C)[C@H](NC(=O)[C@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H]2Cc3ccccc3CN2)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.8033333333333333,0.9830819220762343,0.95824176,1,1,1,1,0,3,0.9148856720467703,0.8033333333333333,0.9830819220762343,0.179748588742901
screen_67137dd98678c1c5ff19,251,Cc1noc(C(C)(C)NC(=O)C2=C(O)[C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)n1,gpcrdb,1,1,0.87,0.9596359352187265,0.91308594,1,1,1,1,0,3,0.9142406242395755,0.87,0.9596359352187265,0.08963593521872648
screen_a54dd7b05ea439e79ce1,252,C[C@@H](O)[C@H](NC(=O)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccccc2)CSSC1(C)C)C(=O)O,gpcrdb,1,1,0.811045291355979,0.999579871553058,0.9303801,1,1,1,1,0,3,0.9136684229604423,0.811045291355979,0.999579871553058,0.18853458019707903
screen_1aba0c4d16cae8ddced7,253,Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)C(C2)N(CC2CC2)CCC314)CC1(O)C2Cc3ccc(O)c4c3C1(CCN2CC1CC1)C5O4,gpcrdb,1,1,0.8883333333333333,0.9999126488347774,0.85128206,1,1,1,1,0,3,0.9131760141048142,0.8512820601463318,0.9999126488347774,0.1486305886884456
screen_c244ec05d8c3c52a4519,254,C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,reinvent,1,2,0.825,0.9999465903321967,0.9127648,1,1,1,1,0,3,0.9125704593353823,0.825,0.9999465903321967,0.17494659033219673
screen_01902d063106e279d12c,255,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,gpcrdb,1,1,0.8266666666666667,0.997449486375853,0.9135185,1,1,1,1,0,3,0.9125448804832182,0.8266666666666667,0.997449486375853,0.1707828197091863
screen_0dfeb4a4dda1f7ede182,256,COc1ccc2c3c1OC1C4(OC)CCC5(CC4CNC(=O)C=Cc4ccc(Cl)cc4)C(C2)N(C)CCC315,gpcrdb,1,1,0.8266666666666667,0.997449486375853,0.9135185,1,1,1,1,0,3,0.9125448804832182,0.8266666666666667,0.997449486375853,0.1707828197091863
screen_dbe12abd85893c7ba694,257,C[C@@H](O)[C@H](NC(=O)[C@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.8033333333333333,0.9787708071001441,0.9553405,1,1,1,1,0,3,0.9124815483599261,0.8033333333333333,0.9787708071001441,0.17543747376681074
screen_973c28aa2dedc6a3ee00,258,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,gpcrdb,1,1,0.9466666666666667,0.9539090078501447,0.83085185,1,1,1,1,0,3,0.9104758424702135,0.8308518528938293,0.9539090078501447,0.1230571549563153
screen_a1ddd793a390a08a8bce,259,NC(=O)c1cccc(C2CC3CCC(C2)N3CCCCCCCNC2CCCCC2)c1,reinvent,1,1,0.9416666666666667,0.8292604267627838,0.96010745,1,1,1,1,0,3,0.9103448463821028,0.8292604267627838,0.9601074457168579,0.13084701895407413
screen_705d3f535283928e3144,260,COCCN(C(=O)c1sccc1Cl)[C@@H]1c2ccccc2C=C[C@H]1N1CCN(c2ccccc2)CC1,gpcrdb,1,1,0.8683333333333333,0.9999355532523122,0.8618164,1,1,1,1,0,3,0.9100284309452151,0.86181640625,0.9999355532523122,0.1381191470023122
screen_c83774c9c698b977dbf5,261,COCCN(C(=O)c1sccc1Cl)[C@H]1c2ccccc2C=C[C@@H]1N1CCN(c2ccccc2)CC1,gpcrdb,1,1,0.8683333333333333,0.9999355532523122,0.8618164,1,1,1,1,0,3,0.9100284309452151,0.86181640625,0.9999355532523122,0.1381191470023122
screen_3641a8f339b639deca1f,262,O=C(OC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccc2ccccc2n1,gpcrdb,1,1,0.855,0.9997750210703021,0.87315345,1,1,1,1,0,3,0.9093094897250534,0.855,0.9997750210703021,0.14477502107030216
screen_dd2259a1b205e9757bbe,263,C#CCOc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,gpcrdb,1,1,0.9133333333333333,0.9999709004683709,0.81396484,1,1,1,1,0,3,0.9090896925172348,0.81396484375,0.9999709004683709,0.1860060567183709
screen_dc45d739dda9b0fce4c8,264,O=C(OC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccc2ccccc2c1,gpcrdb,1,1,0.8683333333333333,0.9998478824020954,0.85372406,1,1,1,1,0,3,0.907301759392736,0.8537240624427795,0.9998478824020954,0.1461238199593159
screen_43876621be99f5dcf126,265,NC(=O)c1ccc(Oc2ccc(CNCc3ccccc3)cc2)nc1,gpcrdb,1,1,0.8366666666666667,0.9732570356053621,0.9119424,1,1,1,1,0,3,0.907288708220671,0.8366666666666667,0.9732570356053621,0.13659036893869547
screen_0de37e3e5f2db0908178,266,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,gpcrdb,1,1,0.862909029192125,0.9971957349745554,0.8581889,1,1,1,1,0,3,0.9060978971134316,0.8581889271736145,0.9971957349745554,0.13900680780094088
screen_4764b2cd4d70df692dcc,267,CC(C)[C@@H](CN1CC[C@](C)(c2cccc(O)c2)[C@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,gpcrdb,1,1,0.862909029192125,0.9971957349745554,0.8581889,1,1,1,1,0,3,0.9060978971134316,0.8581889271736145,0.9971957349745554,0.13900680780094088
screen_ce42028c7e0c88586b70,268,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)C1Cc2ccc(O)cc2CN1,gpcrdb,1,1,0.862909029192125,0.9971957349745554,0.8581889,1,1,1,1,0,3,0.9060978971134316,0.8581889271736145,0.9971957349745554,0.13900680780094088
screen_df646e860e5f3b593665,269,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@@H]1Cc2ccc(O)cc2CN1,gpcrdb,1,1,0.862909029192125,0.9971957349745554,0.8581889,1,1,1,1,0,3,0.9060978971134316,0.8581889271736145,0.9971957349745554,0.13900680780094088
screen_2e680cab7f58b91ca5c6,270,C[C@@H](O)[C@H](NC(=O)[C@@H]1NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)[C@@H](C)c2c[nH]c3ccccc23)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.805,0.9996853094004807,0.9126534,1,1,1,1,0,3,0.9057795653311153,0.805,0.9996853094004807,0.19468530940048068
screen_30a3fda5d559a8dd46a2,271,C[C@@H](O)[C@H](NC(=O)[C@@H]1NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](N)[C@@H](C)c2c[nH]c3ccccc23)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.805,0.9996853094004807,0.9126534,1,1,1,1,0,3,0.9057795653311153,0.805,0.9996853094004807,0.19468530940048068
screen_9460d7b1dd8c81e5b4b7,272,C[C@H](c1c[nH]c2ccccc12)[C@@H](N)C(=O)N[C@H]1CSSC(C)(C)[C@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,gpcrdb,1,1,0.805,0.9996853094004807,0.9126534,1,1,1,1,0,3,0.9057795653311153,0.805,0.9996853094004807,0.19468530940048068
screen_f82425288aeeb8f544b1,273,C[C@H](c1c[nH]c2ccccc12)[C@H](N)C(=O)N[C@H]1CSSC(C)(C)[C@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,gpcrdb,1,1,0.805,0.9996853094004807,0.9126534,1,1,1,1,0,3,0.9057795653311153,0.805,0.9996853094004807,0.19468530940048068
screen_df609cecda5b216554d7,274,CCC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1,gpcrdb,1,1,0.8616666666666667,0.9856378956288557,0.86952275,1,1,1,1,0,3,0.9056091042243924,0.8616666666666667,0.9856378956288557,0.12397122896218904
screen_313ee68b450eeda33e9c,275,COCC(=O)N(CCOc1ccc(Cl)cc1)[C@H]1c2cc(OC)c(OC)cc2CC[C@H]1N(C)C,ouroboros,1,1,0.8083333333333333,0.9996603580993276,0.9085805,1,1,1,1,0,3,0.905524724479578,0.8083333333333333,0.9996603580993276,0.19132702476599428
screen_3e35c8ace2d9f8c8c35d,276,CC(C)NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1,gpcrdb,1,1,0.8683333333333333,0.999897890782142,0.8460881,1,1,1,1,0,3,0.9047731118386931,0.8460881114006042,0.999897890782142,0.15380977938153773
screen_241ef211fafb8a906547,277,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccc([N+](=O)[O-])cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,gpcrdb,1,1,0.925,0.9675204745736143,0.821677,1,1,1,1,0,3,0.9047325012354858,0.821677029132843,0.9675204745736143,0.14584344544077132
screen_7d840f4fda4413c0b0f7,278,COC(=O)COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,gpcrdb,1,1,0.91,0.908129489450459,0.8958867,1,1,1,1,0,3,0.9046720695590987,0.8958867192268372,0.91,0.014113280773162873
screen_a7795418194c9169509a,279,Cc1ccccc1C=CCN1CC(C)C2(c3cccc(O)c3)CC(NC(=O)C=CCc3ccccc3)CC1C2,reinvent,1,1,0.81,0.9566153126816921,0.94493955,1,1,1,1,0,3,0.9038516221397774,0.81,0.9566153126816921,0.14661531268169203
screen_7fc1dce4a064f3b901ff,280,CN(C)S(=O)(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)Cc1c(F)cccc1F,gpcrdb,1,1,0.9416666666666667,0.7995730001521754,0.96988934,1,1,1,1,0,3,0.9037096698679079,0.7995730001521754,0.9698893427848816,0.17031634263270623
screen_c064ddf0a3ee53276cd1,281,C[C@@H](O)[C@H](NC(=O)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H]2Cc3ccccc3CN2)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.7633333333333333,0.9880708266264353,0.9584961,1,1,1,1,0,3,0.9033000845699228,0.7633333333333333,0.9880708266264353,0.224737493293102
screen_1136c6e8bad7ae52f36d,282,O=C(/C=C/c1ccccc1Cl)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,gpcrdb,1,1,0.8583333333333333,0.9994985892925781,0.85128206,1,1,1,1,0,3,0.9030379942574145,0.8512820601463318,0.9994985892925781,0.14821652914624628
screen_26e47b9d94ed20011302,283,COC(=O)C(C)(C)NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1,gpcrdb,1,1,0.8816666666666667,0.9994055708883935,0.8280239,1,1,1,1,0,3,0.9030320493591738,0.8280239105224609,0.9994055708883935,0.1713816603659326
screen_a4a0a952941a46df51e3,284,COc1ccc2c3c1OC1C4(OC)CCC5(CC4CNCC=Cc4ccc(Cl)cc4)C(C2)N(C)CCC315,gpcrdb,1,1,0.7716666666666666,0.9999411115385991,0.9358638,1,1,1,1,0,3,0.9024905237005121,0.7716666666666666,0.9999411115385991,0.2282744448719325
screen_1e6618ced49580404d5a,285,CC1CN(CC(Cc2ccccc2)C(N)=O)CCC1(C)c1cccc(O)c1,reinvent,1,1,0.825,0.9989467690055658,0.87831074,1,1,1,1,0,3,0.9007525029998716,0.825,0.9989467690055658,0.17394676900556583
screen_3a6dbcc40664deb0d9ce,286,Cc1ccccc1/C=C/C(=O)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,gpcrdb,1,1,0.84,0.9926401092482448,0.8692467,1,1,1,1,0,3,0.900628943505315,0.84,0.9926401092482448,0.15264010924824478
screen_56b7291ab10659250f1d,287,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H]2Cc3ccccc3CN2)CSSC(C)(C)[C@@H](C(=O)N[C@@H](CO)C(N)=O)NC1=O,gpcrdb,1,1,0.7623374043957768,0.9936966011645731,0.93985534,1,1,1,1,0,3,0.8986297809010981,0.7623374043957768,0.9936966011645731,0.23135919676879635
screen_b54e0ea7ea07b54fdb84,288,CC1CN(CC(Cc2ccccc2)C(=O)NCC(=O)O)CCC1c1cccc(O)c1,reinvent,1,2,0.7846130346232179,0.9999747954181539,0.91015625,1,1,1,1,0,3,0.8982480266804572,0.7846130346232179,0.9999747954181539,0.21536176079493607
screen_fd50c0f65bf6610899b2,289,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccccc5Cl)[C@@H](C2)N(CC2CC2)CC[C@]314,gpcrdb,1,1,0.8316666666666667,0.9998129792386732,0.86268765,1,1,1,1,0,3,0.8980557644160072,0.8316666666666667,0.9998129792386732,0.16814631257200652
screen_5bdc4c5d3d5abaf788fb,290,CCCC1CCC(N2CCC(N3C(=O)N(CC)[C@@H]4CCCC[C@H]43)CC2)CC1,gpcrdb,1,1,0.8633333333333333,0.9999862516712524,0.82871443,1,1,1,1,0,3,0.8973446717789232,0.8287144303321838,0.9999862516712524,0.1712718213390686
screen_44ec0a5c044d10550ce3,291,C[C@H](c1ccccc1)[C@@H](N)C(=O)N[C@H]1CSSC(C)(C)[C@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,gpcrdb,1,1,0.795,0.999358252291354,0.8971369,1,1,1,1,0,3,0.8971650596474516,0.795,0.999358252291354,0.20435825229135396
screen_58fecda54e8029aeb334,292,C[C@@H](O)[C@H](NC(=O)[C@@H]1NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](N)[C@@H](C)c2ccccc2)CSSC1(C)C)C(N)=O,gpcrdb,1,1,0.795,0.999358252291354,0.8971369,1,1,1,1,0,3,0.8971650596474516,0.795,0.999358252291354,0.20435825229135396
